example_id,message,normalized_message,language,injured,trapped,fire,medical_emergency,people_affected,urgency,priority_label,priority_evidence_spans,temporal_status,perspective,severity_factors,missing_information_flags,needs_review,provenance,author_id,event_id,scenario_id,source_id,collection_session_id,paraphrase_group_id,template_family_id,annotator_id,second_reviewer_id,adjudication_status,review_reason,split,minimal_pair_id,minimal_pair_role,minimal_pair_changed_fact
PV4_04191,The local channel says the local channel reports a fire downtown at by the river. It was at shift change in the outer road; the gate is locked.,the local channel says the local channel reports a fire downtown at by the river. it was at shift change in the outer road; the gate is locked.,en,0,0,0,0,5,2,LOW,"[""the local channel reports a fire downtown""]",current,news_report,[],[],false,synthetic_proposed,author_020,event_01047,scenario_04191,synthetic_source_a,session_15,group_04191,family_missing_09,,,unreviewed,synthetic data; not human verified,test,,,
PV4_04192,Please note that a person is trapped inside and smoke is filling the room at near the station. It was after the warning in the outer road; the gate is locked. We need responders.,please note that a person is trapped inside and smoke is filling the room at near the station. it was after the warning in the outer road; the gate is locked. we need responders.,en,0,1,1,0,7,3,CRITICAL,"[""a person is trapped inside and smoke is filling the room""]",current,household,"[""immediate threat"", ""entrapment context"", ""worsening condition""]",[],true,synthetic_proposed,author_021,event_01048,scenario_04192,synthetic_source_a,session_16,group_04192,family_utility_10,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04193,Update from near the bridge: the fire was contained and no one needs help; no assistance is needed now. It was near the market opening in the outer road; the gate is locked.,update from near the bridge: the fire was contained and no one needs help; no assistance is needed now. it was near the market opening in the outer road; the gate is locked.,en,0,0,1,1,9,1,LOW,"[""the fire was contained and no one needs help""]",resolved,household,[],[],false,synthetic_proposed,author_022,event_01048,scenario_04193,synthetic_source_a,session_17,group_04193,family_medical_11,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04194,The local channel says the local channel reports a fire downtown at by the river. It was around noon in the outer road; the radio is intermittent.,the local channel says the local channel reports a fire downtown at by the river. it was around noon in the outer road; the radio is intermittent.,en,0,0,0,0,3,2,LOW,"[""the local channel reports a fire downtown""]",current,news_report,[],[],false,synthetic_proposed,author_023,event_01048,scenario_04194,synthetic_source_a,session_18,group_04194,family_collapse_12,,,unreviewed,synthetic data; not human verified,test,,,
PV4_04195,Please note that smoke is near several homes but residents have a clear way out at behind the school. It was early this morning in the outer road; the map is outdated. We need responders.,please note that smoke is near several homes but residents have a clear way out at behind the school. it was early this morning in the outer road; the map is outdated. we need responders.,en,0,0,1,0,12,2,HIGH,"[""smoke is near several homes but residents have a clear way out""]",current,first_person,"[""worsening condition""]",[],false,synthetic_proposed,author_024,event_01048,scenario_04195,synthetic_source_a,session_19,group_04195,family_road_13,,,unreviewed,synthetic data; not human verified,test,,,
PV4_04196,Our update from on the east road is that water is rising around homes and people can still reach the road. It was during the morning in the outer road; the map is outdated. Can anyone check this?,our update from on the east road is that water is rising around homes and people can still reach the road. it was during the morning in the outer road; the map is outdated. can anyone check this?,en,0,0,0,0,10,2,HIGH,"[""water is rising around homes and people can still reach the road""]",current,third_party_local,"[""worsening condition""]",[],false,synthetic_proposed,author_025,event_01049,scenario_04196,synthetic_source_a,session_20,group_04196,family_water_14,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04197,Can someone respond to by the river? We have water is rising and we cannot get out of the upper floor. It was around noon in the outer road; the map is outdated. I do not know what to do.,can someone respond to by the river? we have water is rising and we cannot get out of the upper floor. it was around noon in the outer road; the map is outdated. i do not know what to do.,en,0,1,0,0,6,5,CRITICAL,"[""water is rising and we cannot get out of the upper floor""]",current,third_party_local,"[""immediate threat"", ""entrapment context"", ""worsening condition""]",[],true,synthetic_proposed,author_026,event_01049,scenario_04197,synthetic_source_a,session_21,group_04197,family_missing_15,,,unreviewed,synthetic data; not human verified,test,,,
PV4_04198,"From at the apartment block, I can report: the road is blocked by branches but nobody is hurt. It was after lunch in the outer road; the map is outdated. Please advise when you can.","from at the apartment block, i can report: the road is blocked by branches but nobody is hurt. it was after lunch in the outer road; the map is outdated. please advise when you can.",en,0,0,0,0,12,1,HIGH,"[""the road is blocked by branches but nobody is hurt""]",current,first_person,[],[],false,synthetic_proposed,author_027,event_01049,scenario_04198,synthetic_source_a,session_22,group_04198,family_crowd_16,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04199,We are calling about outside the clinic; someone is down near the old bridge. It was near sunset in the outer road; the map is outdated. Please send assistance.,we are calling about outside the clinic; someone is down near the old bridge. it was near sunset in the outer road; the map is outdated. please send assistance.,en,0,0,0,0,13,3,MEDIUM,"[""someone is down near the old bridge""]",current,third_party_local,[],"[""condition"", ""time""]",true,synthetic_proposed,author_028,event_01049,scenario_04199,synthetic_source_a,session_23,group_04199,family_flood_00,,,unreviewed,synthetic data; not human verified,train,,,
PV4_04200,"At in our neighborhood, the message is simple: we need a ride out. It was this evening in the outer road; the map is outdated. We need responders.","at in our neighborhood, the message is simple: we need a ride out. it was this evening in the outer road; the map is outdated. we need responders.",en,0,0,1,0,13,3,HIGH,"[""we need a ride out""]",current,household,[],"[""location"", ""hazard"", ""time""]",true,synthetic_proposed,author_029,event_01050,scenario_04200,synthetic_source_a,session_24,group_04200,family_fire_01,,,unreviewed,synthetic data; not human verified,validation,,,
