id,message,priority_label,disaster_type,injured,trapped,fire,medical_emergency,people_affected,event_id,source_type,annotation_reason,language,split
rpv2-00084,Caller says: Please share general information about prevention; there is no emergency. near the school. This is the current update.,LOW,biological,0,0,0,0,0,v2_biological_biological_low_advice,controlled_synthetic_v2,V2 mixed-disaster scenario family biological_low_advice; label reflects contextual rescue urgency.,en,train
rpv2-00016,Report from resident: Third-party report: A patient is struggling to breathe and needs immediate medical rescue. on the east side. No further details yet.,CRITICAL,biological,1,0,0,1,1,v2_biological_biological_critical_breathing,controlled_synthetic_v2,V2 mixed-disaster scenario family biological_critical_breathing; label reflects contextual rescue urgency.,en,test
rpv2-00011,"Please help, A patient is struggling to breathe and is asking for immediate medical rescue. on the east side. No further details yet.",CRITICAL,biological,1,0,0,1,1,v2_biological_biological_critical_breathing,controlled_synthetic_v2,V2 mixed-disaster scenario family biological_critical_breathing; label reflects contextual rescue urgency.,en,test
rpv2-00404,Caller says: A worker is unconscious in the hazardous area and responders cannot reach them. along the main road. This is the current update.,CRITICAL,industrial,1,0,0,1,1,v2_industrial_industrial_critical_unconscious,controlled_synthetic_v2,V2 mixed-disaster scenario family industrial_critical_unconscious; label reflects contextual rescue urgency.,en,train
rpv2-00296,Report from resident: Third-party report: The hurricane destroyed the house and two residents are trapped inside. near the market. No further details yet.,CRITICAL,hurricane,0,1,0,0,2,v2_hurricane_hurricane_critical_trapped,controlled_synthetic_v2,V2 mixed-disaster scenario family hurricane_critical_trapped; label reflects contextual rescue urgency.,en,train
rpv2-00107,"Please help, An unconscious person is inside the damaged structure and responders cannot reach them. near the market.",CRITICAL,earthquake,1,0,0,1,1,v2_earthquake_earthquake_critical_unconscious,controlled_synthetic_v2,V2 mixed-disaster scenario family earthquake_critical_unconscious; label reflects contextual rescue urgency.,en,validation
rpv2-00097,The building collapsed and people are trapped under debris; send rescue now. on the east side. No further details yet.,CRITICAL,earthquake,1,1,0,1,8,v2_earthquake_earthquake_critical_collapse,controlled_synthetic_v2,V2 mixed-disaster scenario family earthquake_critical_collapse; label reflects contextual rescue urgency.,en,train
rpv2-00145,The earthquake left cracks in one room; residents are safe but need an inspection. on the east side.,MEDIUM,earthquake,0,0,0,0,3,v2_earthquake_earthquake_medium_cracks,controlled_synthetic_v2,V2 mixed-disaster scenario family earthquake_medium_cracks; label reflects contextual rescue urgency.,en,train
rpv2-00338,SOS: The hurricane caused a local power outage while residents need basic support. at the apartment block. We need the appropriate response.,MEDIUM,hurricane,0,0,0,0,15,v2_hurricane_hurricane_medium_power,controlled_synthetic_v2,V2 mixed-disaster scenario family hurricane_medium_power; label reflects contextual rescue urgency.,en,train
rpv2-00144,Report from resident: Third-party report: A serious but stable injury followed the earthquake and needs urgent treatment. near the school. We need the appropriate response.,HIGH,earthquake,1,0,0,1,1,v2_earthquake_earthquake_high_injury,controlled_synthetic_v2,V2 mixed-disaster scenario family earthquake_high_injury; label reflects contextual rescue urgency.,en,validation
rpv2-00851,"Please help, This is transportation news, not an accident requiring responders. on the east side. Please advise.",LOW,transportation,0,0,0,0,0,v2_transportation_transport_low_news,controlled_synthetic_v2,V2 mixed-disaster scenario family transport_low_news; label reflects contextual rescue urgency.,en,train
rpv2-00527,Field note: A serious injury requires urgent response; thee person is conscious and stable. on the east side.,HIGH,other,1,0,0,1,1,v2_other_other_high_injury,controlled_synthetic_v2,V2 mixed-disaster scenario family other_high_injury; label reflects contextual rescue urgency.,en,train
rpv2-00484,Caller says: Several residents are trapped and cannot escape; immediate rescue is required. near the market.,CRITICAL,other,0,1,0,0,6,v2_other_other_critical_trapped,controlled_synthetic_v2,V2 mixed-disaster scenario family other_critical_trapped; label reflects contextual rescue urgency.,en,train
rpv2-00906,SOS: A serious injury occurred while people evacuated the wildfire area. near the market. This is the current update.,HIGH,wildfire,1,0,0,1,3,v2_wildfire_wildfire_high_injury,controlled_synthetic_v2,V2 mixed-disaster scenario family wildfire_high_injury; label reflects contextual rescue urgency.,en,train
rpv2-00482,SOS: Several people are trapped while cannot escape; immediate rescue is required. near the market. Please advise.,CRITICAL,other,0,1,0,0,6,v2_other_other_critical_trapped,controlled_synthetic_v2,V2 mixed-disaster scenario family other_critical_trapped; label reflects contextual rescue urgency.,en,train
rpv2-00185,The earthquake preparedness drill is complete; this is not an emergency. near the school. We need the appropriate response.,LOW,earthquake,0,0,0,0,0,v2_earthquake_earthquake_low_drill,controlled_synthetic_v2,V2 mixed-disaster scenario family earthquake_low_drill; label reflects contextual rescue urgency.,en,train
rpv2-00065,The neighborhood needs screening after an outbreak report; no immediate danger is reported. at the apartment block. We need the appropriate response.,MEDIUM,biological,0,0,0,1,40,v2_biological_biological_medium_screening,controlled_synthetic_v2,V2 mixed-disaster scenario family biological_medium_screening; label reflects contextual rescue urgency.,en,train
rpv2-00706,SOS: A damaged building is unsafe after the tornado while people must evacuate. near the school.,HIGH,tornado,0,0,0,0,14,v2_tornado_tornado_high_evacuation,controlled_synthetic_v2,V2 mixed-disaster scenario family tornado_high_evacuation; label reflects contextual rescue urgency.,en,train
rpv2-00020,Caller says: Multiple patients are collapsing and responders need to act immediately. along the main road. No further details yet.,CRITICAL,biological,1,0,0,1,12,v2_biological_biological_critical_multiple,controlled_synthetic_v2,V2 mixed-disaster scenario family biological_critical_multiple; label reflects contextual rescue urgency.,en,train
rpv2-00121,The earthquake badly damaged the building and occupants must evacuate. along the main road. We need the appropriate response.,HIGH,earthquake,0,0,0,0,15,v2_earthquake_earthquake_high_evacuation,controlled_synthetic_v2,V2 mixed-disaster scenario family earthquake_high_evacuation; label reflects contextual rescue urgency.,en,test
rpv2-00193,Several people are trapped by rapidly rising floodwater and cannot get out. near the school. Please advise.,CRITICAL,flood,0,1,0,0,6,v2_flood_flood_critical_trapped,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_critical_trapped; label reflects contextual rescue urgency.,en,test
rpv2-00224,Report from resident: Third-party report: Floodwater is rising toward several houses and an evacuation is needed. near the market. We need the appropriate response.,HIGH,flood,0,0,0,0,18,v2_flood_flood_high_evacuation,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_high_evacuation; label reflects contextual rescue urgency.,en,validation
rpv2-00711,Field note: A damaged building is unsafe after thee tornado and people must evacuate. along the main road.,HIGH,tornado,0,0,0,0,14,v2_tornado_tornado_high_evacuation,controlled_synthetic_v2,V2 mixed-disaster scenario family tornado_high_evacuation; label reflects contextual rescue urgency.,en,train
rpv2-00509,Update: A dangerous situation requires evacuation and urgent support for residents. Please send someone. by the river. Please advise.,HIGH,other,0,0,0,0,20,v2_other_other_high_evacuation,controlled_synthetic_v2,V2 mixed-disaster scenario family other_high_evacuation; label reflects contextual rescue urgency.,en,train
rpv2-00838,Need assistance — Can someone help? one person has a painful but stable injury after a collision. near the school. Please advise.,MEDIUM,transportation,1,0,0,1,1,v2_transportation_transport_medium_injury,controlled_synthetic_v2,V2 mixed-disaster scenario family transport_medium_injury; label reflects contextual rescue urgency.,en,train
rpv2-00800,Report from resident: Third-party report: A bus crash caused serious injuries; everyone is conscious and responders are needed. near the market.,HIGH,transportation,1,0,0,1,8,v2_transportation_transport_high_crash,controlled_synthetic_v2,V2 mixed-disaster scenario family transport_high_crash; label reflects contextual rescue urgency.,en,validation
rpv2-00095,Field note: The public-health exercise ended safely and all participants are accounted for. pls. at the apartment block. Please advise.,LOW,biological,0,0,0,0,25,v2_biological_biological_low_drill,controlled_synthetic_v2,V2 mixed-disaster scenario family biological_low_drill; label reflects contextual rescue urgency.,en,validation
rpv2-00675,"Please help, People are trapped under tornado debris and cannot escape without rescue. near the school. No further details yet.",CRITICAL,tornado,1,1,0,1,6,v2_tornado_tornado_critical_debris,controlled_synthetic_v2,V2 mixed-disaster scenario family tornado_critical_debris; label reflects contextual rescue urgency.,en,validation
rpv2-00725,Update: The tornado damaged a roof and the household needs repair assistance. Please send someone. along the main road.,MEDIUM,tornado,0,0,0,0,3,v2_tornado_tornado_medium_roof,controlled_synthetic_v2,V2 mixed-disaster scenario family tornado_medium_roof; label reflects contextual rescue urgency.,en,train
rpv2-00584,Report from resident: Third-party report: People are trapped inside the damaged facility and need immediate rescue. near the school. Please advise.,CRITICAL,societal,0,1,0,0,9,v2_societal_societal_critical_trapped,controlled_synthetic_v2,V2 mixed-disaster scenario family societal_critical_trapped; label reflects contextual rescue urgency.,en,train
rpv2-00045,Update: Several people are seriously ill but conscious and need urgent medical transport. Please send someone. at the apartment block. Please advise.,HIGH,biological,1,0,0,1,6,v2_biological_biological_high_injury,controlled_synthetic_v2,V2 mixed-disaster scenario family biological_high_injury; label reflects contextual rescue urgency.,en,train
rpv2-00595,"Please help, Multiple people are severely injured and responders must provide emergency care now. along the main road.",CRITICAL,societal,1,0,0,1,14,v2_societal_societal_critical_multiple,controlled_synthetic_v2,V2 mixed-disaster scenario family societal_critical_multiple; label reflects contextual rescue urgency.,en,train
rpv2-00334,Need assistance — Can someone help? a serious injury occurred during the storm; the person is conscious but needs urgent care. near the market.,HIGH,hurricane,1,0,0,1,1,v2_hurricane_hurricane_high_injury,controlled_synthetic_v2,V2 mixed-disaster scenario family hurricane_high_injury; label reflects contextual rescue urgency.,en,train
