example_id,message,normalized_message,language,injured,trapped,fire,medical_emergency,people_affected,urgency,detailed_annotation_label,operational_outcome,temporal_status,perspective,evidence_spans,ambiguity_reason,provenance,author_id,event_id,scenario_id,source_id,collection_session_id,paraphrase_group_id,template_family_id,annotator_id,second_reviewer_id,adjudication_status,review_reason,split,minimal_pair_id,minimal_pair_role,minimal_pair_changed_fact,missing_information_flags
RV3_01124,Please note that the homes are unsafe and families need to leave before the storm worsens at near the station. It was after the warning in the second block; the bridge is being checked. We need responders.,please note that the homes are unsafe and families need to leave before the storm worsens at near the station. it was after the warning in the second block; the bridge is being checked. we need responders.,en,0,0,0,0,17,1,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,first_person,"[""the homes are unsafe and families need to leave before the storm worsens""]",,synthetic_proposed,author_057,event_00281,scenario_01124,synthetic_source_a,session_22,group_01124,family_road_02,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01125,Our update from outside the clinic is that someone is down near the old bridge. It was while traffic was light in the second block; the bridge is being checked. Can anyone check this?,our update from outside the clinic is that someone is down near the old bridge. it was while traffic was light in the second block; the bridge is being checked. can anyone check this?,en,0,0,0,0,14,3,AMBIGUOUS_REVIEW,REVIEW,current,third_party_local,"[""someone is down near the old bridge""]",condition; time,synthetic_proposed,author_058,event_00281,scenario_01125,synthetic_source_a,session_23,group_01125,family_water_03,,,unreviewed,synthetic data; not human verified,train,,,,"[""condition"", ""time""]"
RV3_01126,Can someone respond to in our neighborhood? We have we need a ride out. It was during school hours in the second block; the bridge is being checked. I do not know what to do.,can someone respond to in our neighborhood? we have we need a ride out. it was during school hours in the second block; the bridge is being checked. i do not know what to do.,en,0,0,0,0,11,3,AMBIGUOUS_REVIEW,REVIEW,current,first_person,"[""we need a ride out""]",location; hazard; time,synthetic_proposed,author_059,event_00281,scenario_01126,synthetic_source_a,session_24,group_01126,family_missing_04,,,unreviewed,synthetic data; not human verified,train,,,,"[""location"", ""hazard"", ""time""]"
RV3_01127,This happened before at behind the school: the storm last month damaged the roof. It was after the power returned in the second block; the bridge is being checked.,this happened before at behind the school: the storm last month damaged the roof. it was after the power returned in the second block; the bridge is being checked.,en,0,0,0,0,10,2,HISTORICAL_RESOLVED_OR_NO_LONGER_ACTIVE,NOT_RELEVANT,historical,first_person,"[""the storm last month damaged the roof""]",,synthetic_proposed,author_060,event_00281,scenario_01127,synthetic_source_a,session_25,group_01127,family_utility_05,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01128,"For the exercise, imagine this at on the east road: the exercise asks us to imagine a rescue. It was as the wind increased in the second block; the bridge is being checked.","for the exercise, imagine this at on the east road: the exercise asks us to imagine a rescue. it was as the wind increased in the second block; the bridge is being checked.",en,0,1,0,0,4,2,DRILL_HYPOTHETICAL_OR_FICTIONAL,NOT_RELEVANT,future,first_person,"[""the exercise asks us to imagine a rescue""]",,synthetic_proposed,author_061,event_00282,scenario_01128,synthetic_source_a,session_26,group_01128,family_flood_06,,,unreviewed,synthetic data; not human verified,validation,,,,[]
RV3_01129,The local channel says the local channel reports a fire downtown at by the river. It was while the tide came in in the second block; the bridge is being checked.,the local channel says the local channel reports a fire downtown at by the river. it was while the tide came in in the second block; the bridge is being checked.,en,0,0,0,0,15,2,NEWS_OR_THIRD_PARTY_REPORT,NOT_RELEVANT,current,news_report,"[""the local channel reports a fire downtown""]",,synthetic_proposed,author_062,event_00282,scenario_01129,synthetic_source_a,session_27,group_01129,family_fire_07,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01130,For responders near at the apartment block: a person is trapped but trained responders are already reaching them. It was before responders arrived in the second block; the bridge is being checked. Can anyone check this?,for responders near at the apartment block: a person is trapped but trained responders are already reaching them. it was before responders arrived in the second block; the bridge is being checked. can anyone check this?,en,0,1,0,1,9,3,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,household,"[""a person is trapped but trained responders are already reaching them""]",,synthetic_proposed,author_063,event_00282,scenario_01130,synthetic_source_a,session_28,group_01130,family_medical_08,,,unreviewed,synthetic data; not human verified,test,,,,[]
RV3_01131,A resident near near the station says a person is trapped inside and smoke is filling the room. It was after neighbors gathered in the second block; the bridge is being checked. I do not know what to do.,a resident near near the station says a person is trapped inside and smoke is filling the room. it was after neighbors gathered in the second block; the bridge is being checked. i do not know what to do.,en,0,1,1,0,9,5,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,third_party_local,"[""a person is trapped inside and smoke is filling the room""]",,synthetic_proposed,author_064,event_00282,scenario_01131,synthetic_source_a,session_00,group_01131,family_collapse_09,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01132,"Please record this location, outside the clinic, and this fact: one person has a small injury and can walk. It was during the road closure in the second block; the bridge is being checked. Please advise when you can.","please record this location, outside the clinic, and this fact: one person has a small injury and can walk. it was during the road closure in the second block; the bridge is being checked. please advise when you can.",en,1,0,0,0,10,2,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,first_person,"[""one person has a small injury and can walk""]",,synthetic_proposed,author_065,event_00283,scenario_01132,synthetic_source_a,session_01,group_01132,family_storm_10,,,unreviewed,synthetic data; not human verified,validation,,,,[]
RV3_01133,"Our group is at in our neighborhood, where one person has severe bleeding and is becoming weak. It was while we waited in the second block; the bridge is being checked. No one here can handle it alone.","our group is at in our neighborhood, where one person has severe bleeding and is becoming weak. it was while we waited in the second block; the bridge is being checked. no one here can handle it alone.",en,1,0,0,1,15,4,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,third_party_local,"[""one person has severe bleeding and is becoming weak""]",,synthetic_proposed,author_066,event_00283,scenario_01133,synthetic_source_a,session_02,group_01133,family_road_11,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01134,Update from near the bridge: the fire was contained and no one needs help; no assistance is needed now. It was before dawn in the second block; the message is being relayed.,update from near the bridge: the fire was contained and no one needs help; no assistance is needed now. it was before dawn in the second block; the message is being relayed.,en,0,0,1,0,11,1,HISTORICAL_RESOLVED_OR_NO_LONGER_ACTIVE,NOT_RELEVANT,resolved,third_party_local,"[""the fire was contained and no one needs help""]",,synthetic_proposed,author_067,event_00283,scenario_01134,synthetic_source_a,session_03,group_01134,family_water_12,,,unreviewed,synthetic data; not human verified,test,,,,[]
RV3_01135,Our update from on the east road is that water is rising around homes and people can still reach the road. It was during the morning in the second block; the message is being relayed. Can anyone check this?,our update from on the east road is that water is rising around homes and people can still reach the road. it was during the morning in the second block; the message is being relayed. can anyone check this?,en,0,0,0,0,4,4,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,third_party_local,"[""water is rising around homes and people can still reach the road""]",,synthetic_proposed,author_068,event_00283,scenario_01135,synthetic_source_a,session_04,group_01135,family_crowd_13,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_01136,We are calling about outside the clinic; someone is down near the old bridge. It was near sunset in the second block; the message is being relayed. Please send assistance.,we are calling about outside the clinic; someone is down near the old bridge. it was near sunset in the second block; the message is being relayed. please send assistance.,en,0,0,0,1,14,2,AMBIGUOUS_REVIEW,REVIEW,current,first_person,"[""someone is down near the old bridge""]",condition; time,synthetic_proposed,author_069,event_00284,scenario_01136,synthetic_source_a,session_05,group_01136,family_medical_14,,,unreviewed,synthetic data; not human verified,train,,,,"[""condition"", ""time""]"
